path,original_sha256,public_sha256,status
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/claim_retrieval_migration_impact_v1.json,cb8f8c127f471d642651d028089fac207b6753877db8a9b26bf982f41596837a,cb8f8c127f471d642651d028089fac207b6753877db8a9b26bf982f41596837a,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/claim_retrieval_queries_v1.jsonl,fe8a5a1207070b703e24598808de763731e3a35b421c4b195ebf3630c983ac94,fe8a5a1207070b703e24598808de763731e3a35b421c4b195ebf3630c983ac94,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/claim_retrieval_scoring_audit_v1.jsonl,f04eb6ff6beb4a30905f6d9c271ea66d9e16788802af426ff529f78e61f96a5c,f04eb6ff6beb4a30905f6d9c271ea66d9e16788802af426ff529f78e61f96a5c,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/clinical_gold_v1.jsonl,c26e526883912b3613a795fb286dd602ff81204f3ca25bbecddf83886bc11c2d,c26e526883912b3613a795fb286dd602ff81204f3ca25bbecddf83886bc11c2d,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/clinical_snapshot_mapping.jsonl,178d9c2610df369b76c84dda347d5f450988bf31e53a6601c8ec7ff841fdb355,178d9c2610df369b76c84dda347d5f450988bf31e53a6601c8ec7ff841fdb355,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/gold_build_manifest.json,0efa170daf60fc52956204ede650b827f8764850aa0033ad8fd63e84bb84ac60,0efa170daf60fc52956204ede650b827f8764850aa0033ad8fd63e84bb84ac60,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/non_therapeutic_audit_v1.jsonl,424287a50650f377b8731ad5051aa8f6601e3961e84204ae9293d26eb4070f6b,424287a50650f377b8731ad5051aa8f6601e3961e84204ae9293d26eb4070f6b,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/review_comparison_adjudication_questions_v1.jsonl,056eafb7735b1a75aa0fde4d06464d1874eb8aaaf81858b3482abee60ef7cb2e,056eafb7735b1a75aa0fde4d06464d1874eb8aaaf81858b3482abee60ef7cb2e,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/review_comparison_causes_v1.jsonl,113436f0b247d5792beb34c19b8c8b8428d1b208e2437063982236e1a5d5a573,113436f0b247d5792beb34c19b8c8b8428d1b208e2437063982236e1a5d5a573,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/review_comparison_guidelines_v1.jsonl,13847e3fc8c7cc80e429fec39ad28997838c18b8f4e10dff697f06e1d77fbda6,13847e3fc8c7cc80e429fec39ad28997838c18b8f4e10dff697f06e1d77fbda6,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/review_comparison_priority_cases_v1.jsonl,476b809d53eb73a882c333f34e7151ab944b4fd4658df55ab2f9028a3098c2bd,476b809d53eb73a882c333f34e7151ab944b4fd4658df55ab2f9028a3098c2bd,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/second_review_annotations_v1.jsonl,389b0202c113f8c409e3506dafb377da95de5bc7d83acf00617083ed117b778e,389b0202c113f8c409e3506dafb377da95de5bc7d83acf00617083ed117b778e,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/second_review_group_decisions_v1.jsonl,7a3e03c3851aa3e994d2907f8ecbea3070c285b186183c4ab1001d19e2341c9b,7a3e03c3851aa3e994d2907f8ecbea3070c285b186183c4ab1001d19e2341c9b,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/second_review_unresolved_v1.jsonl,290d3d825186ef05c9eeff3f8658ed7d7235c8022247d2b25fa575556dc36d70,290d3d825186ef05c9eeff3f8658ed7d7235c8022247d2b25fa575556dc36d70,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/snapshot_gold_ffc97bc7c660f194.jsonl,02b64780ddbbd3d5bd92326b39596c76f16644599bcdbccfd8c578c1d800c845,02b64780ddbbd3d5bd92326b39596c76f16644599bcdbccfd8c578c1d800c845,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/snapshot_gold_report.md,4967915ff01a7e0fb1943b2bf089fc9c4acd9f1134280ff00e859f6a8afb4cb4,4967915ff01a7e0fb1943b2bf089fc9c4acd9f1134280ff00e859f6a8afb4cb4,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/source_closure_v1.json,3ffbc7486c72ed2e1c4af439bb73279c39292fa21bc208a1f4a8584a751868a2,3ffbc7486c72ed2e1c4af439bb73279c39292fa21bc208a1f4a8584a751868a2,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/data/source_profiles_reviewed_v1.jsonl,cd70a2b416a77a5d3239bd9ce04669450930981ef3c45c1f1493a57f37471cb9,cd70a2b416a77a5d3239bd9ce04669450930981ef3c45c1f1493a57f37471cb9,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/disease_hierarchy_policy.py,a3ed5ffc68c069a92648a483c84ea772374b46ad24cf6b8bade9da2a2ee058ee,a3ed5ffc68c069a92648a483c84ea772374b46ad24cf6b8bade9da2a2ee058ee,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/disease_hierarchy_policy_reports.py,a2908ba538b2171f6c812fc1a0cbe37f4ebe9b1ffbcc0e024d2376ee727c0c3b,a2908ba538b2171f6c812fc1a0cbe37f4ebe9b1ffbcc0e024d2376ee727c0c3b,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/disease_hierarchy_policy_simulation.py,e76deab1f421a8c518ee3880bc43d2c04c2808704d810586ac85047592bb6d87,e76deab1f421a8c518ee3880bc43d2c04c2808704d810586ac85047592bb6d87,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/external_inputs.py,eff480526087f8ce80195a845eeb8054d0801858dea6ad5188972b7e310a1beb,eff480526087f8ce80195a845eeb8054d0801858dea6ad5188972b7e310a1beb,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/external_suite_runner.py,c32330bf717357bce5faa394c2f5282288477d348fcc0b7de83a7a069ab63440,c32330bf717357bce5faa394c2f5282288477d348fcc0b7de83a7a069ab63440,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/first_review_batch1.py,02ba539a4c6858c0c2dbf3ddd5a261fa347aa9352ab40fbaf7d98329168d7967,02ba539a4c6858c0c2dbf3ddd5a261fa347aa9352ab40fbaf7d98329168d7967,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/formulation_audit.py,b60c0be35123cc812e67bb182ffb95e4053c3d4559ed6e7e26c3ccf8114d2d29,b60c0be35123cc812e67bb182ffb95e4053c3d4559ed6e7e26c3ccf8114d2d29,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/generator_provenance.py,9ddab075ce31418e7087f87b18aa21918f3c50ce92baf11377e13de47c284f0f,9ddab075ce31418e7087f87b18aa21918f3c50ce92baf11377e13de47c284f0f,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/integrated_shadow_repository_reports.py,0b262b63911f0326a3ddb00b23755c67573697a89657fe31a7e9388113a25b38,0b262b63911f0326a3ddb00b23755c67573697a89657fe31a7e9388113a25b38,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/legacy_hash_erratum.py,fcf9ab4be21f4b584f22d97d6d4ad7615bfdbac8936ea3b404813b6eb5f01e76,fcf9ab4be21f4b584f22d97d6d4ad7615bfdbac8936ea3b404813b6eb5f01e76,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/linking_evaluation.py,c887aa53c5b917a4799e2623bc701b16d8003f77749a74c549e69ad41f01afc3,c887aa53c5b917a4799e2623bc701b16d8003f77749a74c549e69ad41f01afc3,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/loss_decomposition.py,1e295b5885c460fb4ef35cdfc04d18a88fad3c749b385a7f1a3e1b1573bc2e02,1e295b5885c460fb4ef35cdfc04d18a88fad3c749b385a7f1a3e1b1573bc2e02,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/matching.py,e9f1be7f866c6f30f71fc5a3b1ba814add91006dc1d629f814ac69e82979c420,e9f1be7f866c6f30f71fc5a3b1ba814add91006dc1d629f814ac69e82979c420,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/metadata_contract_v1_6.py,95dc0bb0ce3bdaf6aa2e60ae256217584036efe24e2525b474986be6da5bbb3e,95dc0bb0ce3bdaf6aa2e60ae256217584036efe24e2525b474986be6da5bbb3e,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/metrics/__init__.py,9911185ed8535d4a81b061708f797482413e461edac6fb417645ac28f23a2ec3,9911185ed8535d4a81b061708f797482413e461edac6fb417645ac28f23a2ec3,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/metrics/applicability.py,306bf5bdbfdedcba129426325c6074999f1ef7b671de51ac3664a525e28aca52,306bf5bdbfdedcba129426325c6074999f1ef7b671de51ac3664a525e28aca52,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/metrics/kg_coverage.py,2105c758eb73b016a582d93cb1a5c73bddb54d31e2836f54d90f70841f6eb67c,2105c758eb73b016a582d93cb1a5c73bddb54d31e2836f54d90f70841f6eb67c,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/metrics/orchestration.py,ba5edcc5226f6898b92a6f038adc3acc5c2c27bdeaf792e1eca7daaf58c47f49,ba5edcc5226f6898b92a6f038adc3acc5c2c27bdeaf792e1eca7daaf58c47f49,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/metrics/report_fidelity.py,a8a95987dba0db116b81ba055a1beedab221ed43dac0eb761add18281936720f,a8a95987dba0db116b81ba055a1beedab221ed43dac0eb761add18281936720f,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/metrics/retrieval_fidelity.py,1232017cae836ca7a50714ef5c6d0670f05b63df2d4132220ae889246a1359b8,1232017cae836ca7a50714ef5c6d0670f05b63df2d4132220ae889246a1359b8,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/metrics_v1_3.py,324aefc1223c92544eb4f680b743827b296b06a47f539d692327cd036975e19d,324aefc1223c92544eb4f680b743827b296b06a47f539d692327cd036975e19d,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/multi_intervention_adjudication.py,d57a68b11fd9cc79013b3ed083ff2917890253a967ecd3f6a6dcb4330307b31f,d57a68b11fd9cc79013b3ed083ff2917890253a967ecd3f6a6dcb4330307b31f,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/multi_intervention_review_comparison.py,b5339f461b20ab2a5292ba91c129d7f9287da5a12c884b89045bc4cf03865f57,b5339f461b20ab2a5292ba91c129d7f9287da5a12c884b89045bc4cf03865f57,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/multi_intervention_second_review.py,05cd16413809e945b1b975b8df6a46a4e5e418ee7e1524de81c048a1e0f08e97,05cd16413809e945b1b975b8df6a46a4e5e418ee7e1524de81c048a1e0f08e97,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/non_therapeutic_claim_contract.py,cdf04e971a119894910a9632cb8c68ef345cc4563743e62ebec491b71aa4276e,cdf04e971a119894910a9632cb8c68ef345cc4563743e62ebec491b71aa4276e,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/normalization_v1_4.py,e521b5544added703debc0845f0aadb5d84a5d850bb892366adc81362983db79,e521b5544added703debc0845f0aadb5d84a5d850bb892366adc81362983db79,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/normalization_v1_5.py,673bd2e3938c02f973b872e327cd592a89cd9d3b1133e64e4e62f11190273da0,673bd2e3938c02f973b872e327cd592a89cd9d3b1133e64e4e62f11190273da0,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/normalization_v1_6.py,2198455601899e2a1fff0faff8964b2b85b11a73402a36ea29857fa511673ea7,2198455601899e2a1fff0faff8964b2b85b11a73402a36ea29857fa511673ea7,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pilot_extraction.py,183c20cbc9a77d518354c17ff4ee88da8900b41cd07152aadbdc820b2ed3b02c,183c20cbc9a77d518354c17ff4ee88da8900b41cd07152aadbdc820b2ed3b02c,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/__init__.py,fd876ef027b65add945bc0e98b03d45ffb8ce7450509da33cb9e5c5182066873,fd876ef027b65add945bc0e98b03d45ffb8ce7450509da33cb9e5c5182066873,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/findings.py,bb830b1d6aa1208bfdc68420fcb087885822eaa8e57243550a38d9efe2bc0ac8,bb830b1d6aa1208bfdc68420fcb087885822eaa8e57243550a38d9efe2bc0ac8,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/gate_audit.py,98fc8172317aefb464899965fa87dad25c4891b47a34801c9f716dee837be0cd,98fc8172317aefb464899965fa87dad25c4891b47a34801c9f716dee837be0cd,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/identity_audit.py,117afc0b8fc3d5fa607d89e39ce8df2ef9863368c2a7d78316304f72ae19fc37,117afc0b8fc3d5fa607d89e39ce8df2ef9863368c2a7d78316304f72ae19fc37,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/inventory.py,bc67c2fcfded6c0e0cce6acbbcbf157563588a0b85093849dc65347e649793b4,bc67c2fcfded6c0e0cce6acbbcbf157563588a0b85093849dc65347e649793b4,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/lineage_audit.py,7db76d5b33a59d3058fcd6bd9a4880d17444f3f14c593ed2891c44aedabcc4bc,7db76d5b33a59d3058fcd6bd9a4880d17444f3f14c593ed2891c44aedabcc4bc,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/novelty.py,3cd5e07feb2cabe22788c3b9ab45906517a7a8479f34a7fd87b5b815a085bf41,3cd5e07feb2cabe22788c3b9ab45906517a7a8479f34a7fd87b5b815a085bf41,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/plan_audit.py,b427d1170ef1a838a6f3761a19d23180a289fd60d57af229463adfec778081f0,b427d1170ef1a838a6f3761a19d23180a289fd60d57af229463adfec778081f0,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/promotion.py,66ca1c81a59cdddb27e30bff2ac246e1381cccd34393210cf0bf548e0f88692b,66ca1c81a59cdddb27e30bff2ac246e1381cccd34393210cf0bf548e0f88692b,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/provenance_audit.py,ee3a3f0b0727bea21608a346df3187c9ddd61c1efaa4bbd3ab2f111f212584a1,ee3a3f0b0727bea21608a346df3187c9ddd61c1efaa4bbd3ab2f111f212584a1,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit/scope.py,0fe83b27c68e49f125130de2bf778e0e74f297b7336600fb6f6aa908c3832f79,0fe83b27c68e49f125130de2bf778e0e74f297b7336600fb6f6aa908c3832f79,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/pre_promotion_audit_reports.py,716b539f1f412f6511c50022a4fd28ae3f26c591e15f65e897c28f4b18f442b6,716b539f1f412f6511c50022a4fd28ae3f26c591e15f65e897c28f4b18f442b6,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/priority_curation.py,7d63158fef82b36ec65a49ba21c63b4570615e4901b7636dc103030ededb4795,7d63158fef82b36ec65a49ba21c63b4570615e4901b7636dc103030ededb4795,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/prototype_promotion_audit.py,df2aea18341ad748adaaf0826e24ce1b6f503a1cb6faf764dd9c4ce109ecb0c1,df2aea18341ad748adaaf0826e24ce1b6f503a1cb6faf764dd9c4ce109ecb0c1,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/prototype_promotion_reports.py,e71a1a6e55f6ff16466c5fbaacc1b865be1a8003a3f8b24c2f33d0e061bc0183,e71a1a6e55f6ff16466c5fbaacc1b865be1a8003a3f8b24c2f33d0e061bc0183,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/required_fixes_1_4.py,bccc9681e723d4f06e3d76f6cdcb043b0f2f5b6fb7c82506bd836bbb647029ab,bccc9681e723d4f06e3d76f6cdcb043b0f2f5b6fb7c82506bd836bbb647029ab,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/required_fixes_reports.py,357bb7d67e1af56c62dcbbc6ae8285cb1c4225e24d344643dcf81fe5c974bc90,357bb7d67e1af56c62dcbbc6ae8285cb1c4225e24d344643dcf81fe5c974bc90,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/adapter_v1/ADAPTER_REPORT.md,53a063ce603dffae51934f765ff38fb40fc52934c4016905d8073fa7aa9269b2,53a063ce603dffae51934f765ff38fb40fc52934c4016905d8073fa7aa9269b2,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/adapter_v1/adaptation_outcomes.jsonl,04c440493acf8a3a9b6124e47783aff336c64717f81122d6bec77c493af476a0,04c440493acf8a3a9b6124e47783aff336c64717f81122d6bec77c493af476a0,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/adapter_v1/adapter_metrics.json,51f86f85143aad2a40e1817e77ccc7c8ffa616db34cea1f7cc368b505ba715ba,51f86f85143aad2a40e1817e77ccc7c8ffa616db34cea1f7cc368b505ba715ba,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/adapter_v1/evidence_statements.jsonl,379a06c14c01424892d205fc2fbf89c2516c960bb07123645a76172ba6b6c4f4,379a06c14c01424892d205fc2fbf89c2516c960bb07123645a76172ba6b6c4f4,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/PILOT_RESULTS.md,1e02fcb4855e0f6b483380201b43a00a496b332baf95a6cfea8c5847476cb69c,1e02fcb4855e0f6b483380201b43a00a496b332baf95a6cfea8c5847476cb69c,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/REPORTING_ABLATION.md,127c86f6635071fe2431c3e1a8940a737ada69a8062e00427a7c02f35fb20432,127c86f6635071fe2431c3e1a8940a737ada69a8062e00427a7c02f35fb20432,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/aggregate_metrics.csv,c999bab0ff1c2f56ed980661ba2534be8034ff56bc2a4e2452d1ef98bd0092a3,c999bab0ff1c2f56ed980661ba2534be8034ff56bc2a4e2452d1ef98bd0092a3,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/applicability_metrics.csv,0d85cc57bd42331f5d3ccb0eb8e948fc97c1d6d45f1e5bd2793758ec6573e6a8,0d85cc57bd42331f5d3ccb0eb8e948fc97c1d6d45f1e5bd2793758ec6573e6a8,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/case_metrics.csv,e0ca76ee3835d0f9057e6fa493c589be6bd8432069fbd3597e0ab70357cae3d5,e0ca76ee3835d0f9057e6fa493c589be6bd8432069fbd3597e0ab70357cae3d5,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/case_runs.jsonl,6eedf673e52207addf2c1658c94bf67643c8b79f8f6d3063f4e0cfdfa8048bd2,6eedf673e52207addf2c1658c94bf67643c8b79f8f6d3063f4e0cfdfa8048bd2,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/errors.jsonl,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/kg_coverage.csv,7cb7cef02c25b553896297ff541a4a55a7311eed5b738ddca833fc4141ed8ed6,7cb7cef02c25b553896297ff541a4a55a7311eed5b738ddca833fc4141ed8ed6,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/loss_decomposition.csv,8370e418b392f54dedbe674715c03d312c8ed90c5c3045fc60a353527f531999,8370e418b392f54dedbe674715c03d312c8ed90c5c3045fc60a353527f531999,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/orchestration_metrics.csv,6bed5af003778c64b8e14aa885f5be01bbc65e7ba04fd153f1209c93a7d5ce86,6bed5af003778c64b8e14aa885f5be01bbc65e7ba04fd153f1209c93a7d5ce86,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/report_fidelity.csv,3361acdefde540edc0ad0a3670a0bf7dedd1fad125dc1673f360e6c7eddc0c3d,3361acdefde540edc0ad0a3670a0bf7dedd1fad125dc1673f360e6c7eddc0c3d,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/reporting_ablation.csv,68d9d223bc293cf7da1e3541711af30f66a7fa75df1f395745d407d2a0c1981e,68d9d223bc293cf7da1e3541711af30f66a7fa75df1f395745d407d2a0c1981e,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/reporting_ablation_free_raw.jsonl,9ac3628f918953df6f7833e03e3b41cdacfff3c37e59636d0ed62386c1d35a2c,9ac3628f918953df6f7833e03e3b41cdacfff3c37e59636d0ed62386c1d35a2c,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/reporting_ablation_manifest.json,89f52c430dbd93a698c118625bbd2db1ad69eb9ec070ffe3c2c31a3090e8e4a5,89f52c430dbd93a698c118625bbd2db1ad69eb9ec070ffe3c2c31a3090e8e4a5,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/retrieval_fidelity.csv,069d3220b943f763ca7e309d1c98b7de25b21535bd4170017120759f3bc11665,069d3220b943f763ca7e309d1c98b7de25b21535bd4170017120759f3bc11665,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/results/pilot_v1/run_manifest.json,f91311e01a43bfbad3ba62230255071bafdb5e381e1ddab1120b0851c65623ff,f91311e01a43bfbad3ba62230255071bafdb5e381e1ddab1120b0851c65623ff,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/retriever_binding_1_4.py,8d5a9dff37c7e836753c0b710ad971b227990ec5090eb47db81018d9754a682d,8d5a9dff37c7e836753c0b710ad971b227990ec5090eb47db81018d9754a682d,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/retriever_binding_reports.py,b0b934dff728e5505d710bc090ae2687bca072c976bb5e74a234356e6847e0d9,b0b934dff728e5505d710bc090ae2687bca072c976bb5e74a234356e6847e0d9,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/retriever_regression_closure.py,95d66ab7051715f505bffa0dc0fdc066a7d70668579f2d38ab3a56f327d5e466,95d66ab7051715f505bffa0dc0fdc066a7d70668579f2d38ab3a56f327d5e466,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/reviewed_profiles.py,69317e10d79e8e402b6706aed9fa429acd0eadf98f536350aefcd141cf621f25,69317e10d79e8e402b6706aed9fa429acd0eadf98f536350aefcd141cf621f25,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/run_gold_evaluation.py,d1c2ae0713268ca01672f4db8b40275440b03c19ac32f780dbd06d83efc25fe5,d1c2ae0713268ca01672f4db8b40275440b03c19ac32f780dbd06d83efc25fe5,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/run_repository_history_validation.py,2bf7f037a0788724582487345217d558a793ea620b68bef2ba29bb712863d492,2bf7f037a0788724582487345217d558a793ea620b68bef2ba29bb712863d492,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/run_source_cache_validation.py,105209da612250e5662615cc5e792d393c089108b93aca85e0aecbb6f531c155,105209da612250e5662615cc5e792d393c089108b93aca85e0aecbb6f531c155,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/annotate_g1_1.py,f7e82f69e0788ee1dfb718e0d6706c74dba98d60bb0ede8cb7d63ed78c0b54d6,f7e82f69e0788ee1dfb718e0d6706c74dba98d60bb0ede8cb7d63ed78c0b54d6,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/audit_split_detector.py,dd43324e18cd72150e546b70be0c7dc27d343e259722f7af30ce170c002704f1,dd43324e18cd72150e546b70be0c7dc27d343e259722f7af30ce170c002704f1,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/build_adjudication_artifacts.py,264eb5a0128ae8d6a037ea37871cddfc717784d52d98c4e301b6e1f0ee5e7f9f,264eb5a0128ae8d6a037ea37871cddfc717784d52d98c4e301b6e1f0ee5e7f9f,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/build_approved_units.py,bf2919f70d693286112a47ff0c70897273a1246794cca8cc4bbe1b5283fdcd92,bf2919f70d693286112a47ff0c70897273a1246794cca8cc4bbe1b5283fdcd92,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/build_approved_units_22235099.py,c333311fbdf983fca005dd0e7c5c933247cd69fc5df196e5fc16b5b3b7a8c142,c333311fbdf983fca005dd0e7c5c933247cd69fc5df196e5fc16b5b3b7a8c142,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/build_approved_units_23344087.py,81bc1f426758b5f4cf88f4fb195a665a7224da64ce37168fc4b558835103b2e0,81bc1f426758b5f4cf88f4fb195a665a7224da64ce37168fc4b558835103b2e0,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/build_artifact_hash_erratum.py,bcea27240aadebb4893c23e58d771d36b45d80589d73fe0dc7e97d7d1a14ac17,bcea27240aadebb4893c23e58d771d36b45d80589d73fe0dc7e97d7d1a14ac17,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/build_audit_metrics.py,e39e53a075556da1f58334a75b0e70c417ec34c15f5283e5eab0d573f213e886,e39e53a075556da1f58334a75b0e70c417ec34c15f5283e5eab0d573f213e886,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/build_audit_packets.py,895cd811c204b6291bc3a840a33e13c5dc468a2b4cd0ace90bbbc6cb1ccfed62,895cd811c204b6291bc3a840a33e13c5dc468a2b4cd0ace90bbbc6cb1ccfed62,IDENTICAL
mtb-graphrag/benchmarks/mtb_evidence/evaluation/scripts/build_audit_scope.py,68e80cbc8bc5431cec62bdbbde2d182a321c047ed16d32381043a23576e3aea3,68e80cbc8bc5431cec62bdbbde2d182a321c047ed16d32381043a23576e3aea3,IDENTICAL
