candidate_id,pmid_raw,pmid,syntactically_valid,invalid_reason,scopes,rule_id,predicate,provenance_level,disease,gene,alteration,intervention,direction,evidence_scope,evidence_record_ids,sibling_drug_count
GCA-a082283f128c49620273b965,16081687,16081687,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lymphoid Leukemia|Lymphoid Leukemia,JAK2,V617F,,Supports,Diagnostic,evidence:1,1
GCA-7545e9f5d05c5e8990f26cac,22261812,22261812,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Melanoma|Melanoma,KIT,Exon 11 Mutation,,Supports,Predictive,evidence:1224,1
GCA-fc5200099ee3c2abba947979,22261812,22261812,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Melanoma|Melanoma,KIT,Exon 11 Mutation,SUNITINIB,Sensitivity/Response,Predictive,evidence:1224,1
GCA-383fe49356dc508501d51cbf,25542057,25542057,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Skin Melanoma|Skin Melanoma,NRAS,Mutation,,Supports,Predictive,evidence:1225,1
GCA-2846a398d9758d3f584d8da8,25542057,25542057,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Skin Melanoma|Skin Melanoma,NRAS,Mutation,TRAMETINIB,Sensitivity/Response,Predictive,evidence:1225,1
GCA-93d15624a271ec55a472d09d,23414587,23414587,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Skin Melanoma|Skin Melanoma,NRAS,Q61,,Supports,Predictive,evidence:1226,1
GCA-58413323b18e2801b31c8bd4,23414587,23414587,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Skin Melanoma|Skin Melanoma,NRAS,Q61,BINIMETINIB,Sensitivity/Response,Predictive,evidence:1226,1
GCA-ddc4b6b54d9d23f20edc4034,22805292,22805292,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Melanoma|Melanoma,NRAS,Mutation,,Does Not Support,Predictive,evidence:1227,1
GCA-6d3be8d92676757628125153,22805292,22805292,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Melanoma|Melanoma,NRAS,Mutation,TRAMETINIB,Sensitivity/Response,Predictive,evidence:1227,1
GCA-66e0cef523b7b1473c37b5a8,22805292,22805292,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Uveal Melanoma|Uveal Melanoma,GNA11,Mutation,,Supports,Predictive,evidence:1228,1
GCA-1b660786772c7770f7798152,22805292,22805292,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,GNA11,Mutation,TRAMETINIB,Sensitivity/Response,Predictive,evidence:1228,1
GCA-0a69d38bfb2ef34be59f48ad,22805292,22805292,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Uveal Melanoma|Uveal Melanoma,GNAQ,Mutation,,Supports,Predictive,evidence:1229,1
GCA-015412a309d36e9cb1e1597a,22805292,22805292,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,GNAQ,Mutation,TRAMETINIB,Sensitivity/Response,Predictive,evidence:1229,1
GCA-aaa3a1271fe4f152a13dfdc5,25504439,25504439,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Cancer|Cancer,NRAS,Mutation,,Supports,Predictive,evidence:1230,1
GCA-48908022107a7165837e7354,25504439,25504439,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Cancer|Cancer,NRAS,Mutation,METFORMIN HYDROCHLORIDE,Sensitivity/Response,Predictive,evidence:1230,2
GCA-adc5e426d675862410bef9ac,25504439,25504439,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Cancer|Cancer,NRAS,Mutation,TRAMETINIB,Sensitivity/Response,Predictive,evidence:1230,2
GCA-dc0e9ba04f4163979f1fa3ec,23582881,23582881,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Prostate Cancer|Prostate Cancer,PTEN,Deletion,,Supports,Predictive,evidence:1231,1
GCA-188041e2e07d27c629896180,23582881,23582881,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Prostate Cancer|Prostate Cancer,PTEN,Deletion,EVEROLIMUS,Sensitivity/Response,Predictive,evidence:1231,1
GCA-da814325ec84d894272374f4,23238879,23238879,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Endometrial Carcinoma|Endometrial Carcinoma,PTEN,Mutation,,Does Not Support,Predictive,evidence:1232,1
GCA-86a4452a4a33e3d779872485,23238879,23238879,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Endometrial Carcinoma|Endometrial Carcinoma,PTEN,Mutation,EVEROLIMUS,Sensitivity/Response,Predictive,evidence:1232,1
GCA-fbf91a907cf41f8cb0cd76fb,23434733,23434733,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Uveal Melanoma|Uveal Melanoma,GNAQ,Q209,,Supports,Predictive,evidence:1233,1
GCA-8f0adba46a9b254be51e6e5b,23434733,23434733,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,GNAQ,Q209,REFAMETINIB,Sensitivity/Response,Predictive,evidence:1233,1
GCA-e3ea47421d637f34d75455b8,22038994,22038994,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Uveal Melanoma|Uveal Melanoma,BAP1,Mutation,,Supports,Predictive,evidence:1234,1
GCA-8f757a7c25ffff3428f50b1c,22038994,22038994,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,BAP1,Mutation,TRICHOSTATIN A,Sensitivity/Response,Predictive,evidence:1234,4
GCA-0791ad4c3abb1892f885189f,22038994,22038994,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,BAP1,Mutation,PANOBINOSTAT,Sensitivity/Response,Predictive,evidence:1234,4
GCA-f76829fe9e8c3c8d09d31aeb,22038994,22038994,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,BAP1,Mutation,VORINOSTAT,Sensitivity/Response,Predictive,evidence:1234,4
GCA-7d128e9ea60a40f93909d942,22038994,22038994,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Uveal Melanoma|Uveal Melanoma,BAP1,Mutation,VALPROIC ACID,Sensitivity/Response,Predictive,evidence:1234,4
GCA-74f90cf6bca9bac7acfe5610,25970771,25970771,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Malignant Mesothelioma|Malignant Mesothelioma,BAP1,Loss,,Supports,Predictive,evidence:1235,1
GCA-5fb399851bc7278e3594c0ff,25970771,25970771,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Malignant Mesothelioma|Malignant Mesothelioma,BAP1,Loss,MOCETINOSTAT,Sensitivity/Response,Predictive,evidence:1235,2
GCA-dd35c65f1c06beafa5db27e8,25970771,25970771,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Malignant Mesothelioma|Malignant Mesothelioma,BAP1,Loss,VORINOSTAT,Sensitivity/Response,Predictive,evidence:1235,2
GCA-4cff184eb24601bbdf8f495a,26574622,26574622,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Endometrial Cancer|Endometrial Cancer,FGFR2,Mutation,,Supports,Predictive,evidence:1236,1
GCA-88616357310411a7037e78a5,26574622,26574622,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Endometrial Cancer|Endometrial Cancer,FGFR2,Mutation,PONATINIB,Sensitivity/Response,Predictive,evidence:1236,1
GCA-a957db3b034cbb7b2fab4582,24670165,24670165,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ALK,Mutation,,Supports,Predictive,evidence:1237,1
GCA-41515942cc01768b939c232c,24670165,24670165,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ALK,Mutation,CERITINIB,Sensitivity/Response,Predictive,evidence:1237,1
GCA-b4a739b2e5e7c4f9b44cd70d,21415852,21415852,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Myelodysplastic Syndrome|Myelodysplastic Syndrome,DNMT3A,Mutation,,Supports,Prognostic,evidence:1238,1
GCA-e5b2f65b0ff031dbad3a4bbc,18089725,18089725,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Anaplastic Large Cell Lymphoma|Anaplastic Large Cell Lymphoma,,Fusion,,Supports,Predictive,evidence:1239,1
GCA-648a0e03ee0a6854d8131642,18089725,18089725,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Anaplastic Large Cell Lymphoma|Anaplastic Large Cell Lymphoma,,Fusion,CRIZOTINIB,Sensitivity/Response,Predictive,evidence:1239,1
GCA-abdd1f747507d82afcdd98cd,21345110,21345110,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Anaplastic Large Cell Lymphoma|Anaplastic Large Cell Lymphoma,,Fusion,,Supports,Predictive,evidence:1240,1
GCA-f1c1722c9b1ea9e9de2ee77b,21345110,21345110,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Anaplastic Large Cell Lymphoma|Anaplastic Large Cell Lymphoma,,Fusion,CRIZOTINIB,Sensitivity/Response,Predictive,evidence:1240,1
GCA-d74661edad888896b99d3fc5,23598171,23598171,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Anaplastic Large Cell Lymphoma|Anaplastic Large Cell Lymphoma,,Fusion,,Supports,Predictive,evidence:1241,1
GCA-da5f53bfb09672855e6706b1,23598171,23598171,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Anaplastic Large Cell Lymphoma|Anaplastic Large Cell Lymphoma,,Fusion,CRIZOTINIB,Sensitivity/Response,Predictive,evidence:1241,1
GCA-f80adc69d9136f52e31f5487,23598171,23598171,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Inflammatory Myofibroblastic Tumor|Inflammatory Myofibroblastic Tumor,,Fusion,,Supports,Predictive,evidence:1243,1
GCA-fd71d8ba7a1c702cfc51ae55,23598171,23598171,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Inflammatory Myofibroblastic Tumor|Inflammatory Myofibroblastic Tumor,,Fusion,CRIZOTINIB,Sensitivity/Response,Predictive,evidence:1243,1
GCA-6e3105d641d38a8e493481f2,20979472,20979472,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Inflammatory Myofibroblastic Tumor|Inflammatory Myofibroblastic Tumor,,Fusion,,Supports,Predictive,evidence:1244,1
GCA-c2d58343f6bd69742ecd03ca,20979472,20979472,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Inflammatory Myofibroblastic Tumor|Inflammatory Myofibroblastic Tumor,,Fusion,CRIZOTINIB,Sensitivity/Response,Predictive,evidence:1244,1
GCA-b7d5236024819a0f1c10fb25,25408655,25408655,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Cancer|Cancer,,e6::e20,,Supports,Predictive,evidence:1245,1
GCA-e386318ff00a27f9b811cc48,25408655,25408655,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Cancer|Cancer,,e6::e20,CRIZOTINIB,Sensitivity/Response,Predictive,evidence:1245,1
GCA-c8024dea0f548e132e7d4e68,26179511,26179511,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Ewing Sarcoma Of Bone|Ewing Sarcoma Of Bone,FGFR1,N546K,,Supports,Predictive,evidence:1246,1
GCA-922e81d33a74720711fa32e6,26179511,26179511,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Ewing Sarcoma Of Bone|Ewing Sarcoma Of Bone,FGFR1,N546K,PONATINIB,Sensitivity/Response,Predictive,evidence:1246,1
GCA-7c9926eef617dbbfd333a430,26179511,26179511,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Ewing Sarcoma Of Bone|Ewing Sarcoma Of Bone,FGFR1,Amplification,,Supports,Predictive,evidence:1247,1
GCA-db33617d86c46ac23704ccf9,26179511,26179511,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Ewing Sarcoma Of Bone|Ewing Sarcoma Of Bone,FGFR1,Amplification,PONATINIB,Sensitivity/Response,Predictive,evidence:1247,1
GCA-4d32574e79fd9ad260ce2760,26917690,26917690,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Adenocarcinoma|Lung Adenocarcinoma,,Fusion,,Supports,Predictive,evidence:1248,1
GCA-9f4099ee7664417a0fe5ba36,26917690,26917690,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Adenocarcinoma|Lung Adenocarcinoma,,Fusion,CERITINIB,Sensitivity/Response,Predictive,evidence:1248,1
GCA-7f780c835d6b525abb527ab3,26372962,26372962,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,,Supports,Predictive,evidence:1249,1
GCA-e2dc0e0e0c855588660e785a,26372962,26372962,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,FORETINIB,Sensitivity/Response,Predictive,evidence:1249,1
GCA-6dc7506d1dcb975324f47879,26372962,26372962,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,,Supports,Predictive,evidence:1250,1
GCA-fe4791c62dc0acf2aa4d13bf,26372962,26372962,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,CRIZOTINIB,Resistance,Predictive,evidence:1250,4
GCA-f4dc111d2c3e087124101120,26372962,26372962,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,BRIGATINIB,Resistance,Predictive,evidence:1250,4
GCA-336cba015b9f478a31084727,26372962,26372962,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,CERITINIB,Resistance,Predictive,evidence:1250,4
GCA-1c9f13ac0981a08fe11d9fca,26372962,26372962,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,AZD3463,Resistance,Predictive,evidence:1250,4
GCA-db147003d8b80ff89932a627,25733882,25733882,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,,Fusion,,Supports,Predictive,evidence:1251,1
GCA-06b72e4e24355c80949fa046,25733882,25733882,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,,Fusion,LORLATINIB,Sensitivity/Response,Predictive,evidence:1251,1
GCA-9e5860a4a52479801316d0de,25733882,25733882,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,,Fusion,,Supports,Predictive,evidence:1252,1
GCA-f72c5c8ea2909b707a35bc14,25733882,25733882,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,,Fusion,CRIZOTINIB,Resistance,Predictive,evidence:1252,1
GCA-91de089df152ecacd90c59c0,25733882,25733882,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,,Fusion,,Supports,Predictive,evidence:1253,1
GCA-0b2246b653aef5cee5002d6d,25733882,25733882,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,,Fusion,LORLATINIB,Sensitivity/Response,Predictive,evidence:1253,1
GCA-3931309801e0e5b17fbacbf2,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,,Supports,Predictive,evidence:1254,1
GCA-2b168c488d96dc68fb36e0cf,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,CRIZOTINIB,Resistance,Predictive,evidence:1254,1
GCA-0f2134b7ab883ecfb925d55f,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,,Supports,Predictive,evidence:1255,1
GCA-6c188c741a1163a7093f094f,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2032R,FORETINIB,Sensitivity/Response,Predictive,evidence:1255,1
GCA-37b5249356252ba853a93d17,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,L2155S,,Supports,Predictive,evidence:1256,1
GCA-cfb9e639983ca251bbec2f5d,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,L2155S,CRIZOTINIB,Resistance,Predictive,evidence:1256,3
GCA-8c3d09042702c2e77f98c2bb,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,L2155S,FORETINIB,Resistance,Predictive,evidence:1256,3
GCA-f35bff81b5e2e95b10a56ed3,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,L2155S,ALK INHIBITOR TAE684,Resistance,Predictive,evidence:1256,3
GCA-a389ff5fe4bbac846c7b2e6f,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,,Fusion,,Supports,Predictive,evidence:1257,1
GCA-5ce8fd5701b133ebc0c3a8d0,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,,Fusion,CRIZOTINIB,Resistance,Predictive,evidence:1257,1
GCA-029bc2cffefc73672672b94b,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,,Fusion,,Supports,Predictive,evidence:1258,1
GCA-55a830df74e39c2c643d0ad7,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,,Fusion,FORETINIB,Sensitivity/Response,Predictive,evidence:1258,1
GCA-d3b025de64cce03ed7b91fd8,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2101A,,Supports,Predictive,evidence:1259,1
GCA-9bb3b2447b9ddcaff15cdace,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_resistance_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2101A,CRIZOTINIB,Resistance,Predictive,evidence:1259,1
GCA-957f27b5c9efb71c79317907,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2101A,,Supports,Predictive,evidence:1260,1
GCA-7738f63411bd9349d77d6a6b,25688157,25688157,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Lung Non-small Cell Carcinoma|Lung Non-small Cell Carcinoma,ROS1,G2101A,FORETINIB,Sensitivity/Response,Predictive,evidence:1260,1
GCA-857d1164170655529c560f56,21494621,21494621,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Diffuse Large B-cell Lymphoma|Diffuse Large B-cell Lymphoma,,Fusion,,Supports,Predictive,evidence:1261,1
GCA-57cbab2f8a5592c47c7a8ff7,21494621,21494621,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Diffuse Large B-cell Lymphoma|Diffuse Large B-cell Lymphoma,,Fusion,ALK INHIBITOR TAE684,Sensitivity/Response,Predictive,evidence:1261,1
GCA-0e68fc343085e24dc7e2e20b,27058230,27058230,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Myelofibrosis|Myelofibrosis,U2AF1,MUTATION,,Supports,Prognostic,evidence:1262,1
GCA-4975a35ccf9a8482e51f612e,19636007,19636007,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Diffuse Large B-cell Lymphoma|Diffuse Large B-cell Lymphoma,,Fusion,,Supports,Prognostic,evidence:1263,1
GCA-51cc0f94d231cd7bdca354fd,24330038,24330038,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Diffuse Large B-cell Lymphoma|Diffuse Large B-cell Lymphoma,,Fusion,,Supports,Predictive,evidence:1264,1
GCA-be973c8ed069cb673fce06e2,24330038,24330038,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Diffuse Large B-cell Lymphoma|Diffuse Large B-cell Lymphoma,,Fusion,CRIZOTINIB,Sensitivity/Response,Predictive,evidence:1264,1
GCA-3502f56aa052239e5b4abf6b,26221234,26221234,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Diffuse Large B-cell Lymphoma|Diffuse Large B-cell Lymphoma,,Fusion,,Supports,Predictive,evidence:1265,1
GCA-4bebf5c1560e62b743f100ad,26221234,26221234,True,,evidence_record|linked_publication,gca/2.0/evidence-to-drug,associated_with_sensitivity_to,PMID_PARENT_LEVEL_ONLY,Diffuse Large B-cell Lymphoma|Diffuse Large B-cell Lymphoma,,Fusion,CRIZOTINIB,Sensitivity/Response,Predictive,evidence:1265,1
GCA-ec269753daaf12e974b39aa7,22252991,22252991,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Renal Cell Carcinoma|Renal Cell Carcinoma,,e2::e20,,Supports,Predictive,evidence:1266,1
GCA-d054212348f89f8a0f73155a,26732095,26732095,True,,evidence_record|linked_publication,gca/2.0/evidence-statement,has_evidence_statement,PMID_CANDIDATE_LEVEL,Cancer|Cancer,BRAF,L485_P490del,,Supports,Predictive,evidence:1267,1
